1602 1108 798
1127 911 800
1015 981 608
2117 1743 813
2003 1114 578
1998 1364 864
1272 1166 724
1734 1019 160
1677 1212 599
1952 1394 479
1814 1108 792
1496 1457 502
1896 1538 976
634 397 190
1818 1069 326
654 526 29
2507 1632 891
1964 978 177
1039 623 533
990 181 174
1840 941 616
2314 1561 873
1140 858 14
1186 1021 382
1228 633 121
1533 836 85
2031 1320 427
1086 392 342
684 633 532
1191 1004 753
1155 667 30
1234 1204 326
1214 711 705
1896 1512 708
825 408 393
1043 856 356
1189 982 433
922 916 89
832 776 493
993 542 2
1693 892 225
1450 851 291
1825 1130 600
1337 1084 430
1906 1338 967
1286 978 457
1396 1359 383
966 784 580
1822 1706 989
1458 1350 483
888 783 45
875 778 468
1089 182 2
1641 1385 430
1356 1270 643
1498 1298 506
922 895 890
1341 698 103
1537 946 100
1248 858 709
2224 1668 722
1427 1022 688
1513 1466 729
1051 640 464
1206 1197 400
1746 764 345
1615 1011 910
784 624 134
1150 1044 521
1999 1460 810
1437 1151 791
1088 1039 128
1849 1594 940
991 481 28
1863 1013 701
1798 1271 353
1739 1170 778
1371 563 233
2729 1929 981
1336 1113 626
1623 1474 789
2717 1744 868
1896 1276 833
754 701 690
1928 1297 547
1669 1155 986
1674 1273 735
1585 905 270
1684 771 611
1610 1061 228
2001 1127 392
1691 967 393
1383 748 344
1950 1322 433
956 773 211
1410 558 330
1710 842 177
949 947 780
677 652 127
2474 1483 750
1991 1322 666
985 881 678
504 198 160
1814 1575 756
1560 561 73
1391 1042 480
1805 1105 638
1746 956 196
2260 1402 706
1742 934 869
2034 1393 574
2365 1463 904
1537 1399 856
1721 1328 792
1105 1042 655
1771 1650 708
2070 1297 727
732 560 508
1162 893 578
2114 1140 310
1779 862 186
1078 352 161
1508 556 450
1676 1185 684
1953 1695 879
1712 1304 680
2088 1272 711
2031 1187 336
1057 921 250
1302 1289 685
972 673 3
1156 604 18
2018 1713 819
2322 1555 634
1267 857 783
1333 1066 535
1766 930 614
2007 1027 39
977 543 495
2227 1454 491
1111 767 667
2253 1543 717
640 169 82
1628 1036 867
2342 1409 442
923 385 381
2147 1254 432
1802 1090 791
301 61 23
1363 979 160
1416 871 498
1283 836 16
1430 889 413
2066 1094 373
1630 1103 524
1304 1023 819
2218 1316 489
1388 1044 939
1925 1204 696
1210 809 203
1123 768 735
1401 1214 810
1321 1041 327
1234 1012 436
2037 1396 535
1620 939 28
1371 1276 369
1319 1220 683
902 780 181
1392 931 692
1510 1315 984
1788 1132 312
1801 1173 989
800 314 61
1368 1329 985
1180 600 415
1423 1241 905
1692 913 360
1344 433 375
2237 1828 958
1790 897 693
1023 920 431
1458 806 666
2352 1525 698
1611 739 180
1747 1047 845
1700 833 34
1872 899 104
2237 1435 857
1362 1198 880
1466 1257 790
921 249 86
1380 1006 342
1602 820 400
2032 1200 716
1320 560 554
2013 1773 830
1556 673 547
1423 989 274
1503 776 299
305 213 106
1557 1231 462
1146 723 459
483 415 264
1668 1450 757
1110 376 228
1509 815 642
926 886 764
1571 1006 79
1363 716 578
2001 1353 948
1074 799 289
1275 973 965
1574 1369 711
1576 594 174
1367 1090 789
951 814 304
480 55 8
2237 1591 844
1499 564 459
2455 1460 683
1607 1594 643
1567 1220 400
1176 470 228
1584 961 367
1449 1259 512
926 110 84
2436 1439 773
1302 582 11
2123 1351 628
1028 884 480
993 802 586
1527 604 456
1754 1571 604
2082 1217 509
1478 794 684
2262 1372 999
926 555 326
1412 1329 829
1311 1154 500
817 487 59
1987 1798 933
722 276 3
693 631 140
2114 1256 892
841 680 498
1228 1107 519
1405 1249 626
2511 1897 985
1915 953 695
1740 1499 758
2422 1689 758
1966 1321 988
1336 979 876
1502 987 811
1388 497 405
1648 1041 988
1626 854 657
1771 1227 882
1296 1009 702
1948 974 942
810 764 336
1501 625 17
968 812 262
2046 1133 607
1403 532 526
469 407 135
238 226 202
562 444 94
1564 1227 951
1781 1203 858
1874 1061 635
1759 1519 596
1541 734 543
1292 569 447
854 462 451
1338 1223 983
1640 1081 781
1586 1005 496
1147 937 167
1786 1102 991
1229 292 251
1129 878 441
781 500 339
1881 1101 744
1724 1401 885
1723 1241 843
2179 1743 888
1285 565 54
1057 403 367
684 92 66
517 260 120
1880 1451 800
1348 808 476
1987 1033 376
1564 792 24
1779 1019 372
1580 961 526
2116 1154 736
2180 1194 352
1217 487 228
1233 788 81
1531 1059 868
587 382 172
1097 956 713
1383 1146 889
1443 712 122
102 100 53
873 618 95
710 603 465
1731 774 389
924 467 414
1038 976 23
980 443 71
1730 1066 749
1042 877 289
886 882 799
2321 1413 537
1768 1372 472
924 766 158
306 259 184
1471 1455 680
1862 1008 767
1490 999 471
1767 1169 842
2330 1334 485
1414 1081 486
1132 1108 195
1443 1004 842
1814 1782 964
706 694 222
1777 1356 899
1808 826 531
2518 1633 778
927 611 189
1309 492 3
576 518 408
1632 1389 825
1651 775 187
1423 765 465
1290 1077 751
993 882 279
1526 559 458
1479 832 513
1560 986 38
1423 1300 357
637 117 19
1843 1127 358
1455 726 284
2367 1492 649
1952 1177 476
984 944 376
1367 559 260
696 452 60
983 723 163
1907 1695 768
2377 1608 881
1618 955 839
1815 1363 696
877 600 2
2227 1317 513
1402 971 87
393 369 100
1102 385 257
2252 1662 826
1766 969 890
1976 1004 622
1849 1203 627
2394 1496 730
760 678 80
1098 1095 679
1082 1081 794
1431 774 695
1043 1025 759
1636 892 682
2374 1520 991
1356 1022 164
967 581 111
1229 986 130
1678 960 876
1222 1074 743
2087 1142 419
1670 1455 652
1037 373 278
832 799 367
1993 1157 602
1664 989 699
1811 1148 826
899 791 623
1111 860 657
2660 1707 921
1365 440 294
830 577 502
919 709 371
2456 1632 826
1150 680 544
2133 1673 757
1792 948 338
1329 822 818
759 361 36
1407 1060 904
2067 1534 687
818 670 298
1148 890 812
1562 608 403
1212 486 95
1587 658 9
1742 947 106
799 144 76
1542 864 172
1535 710 21
1410 425 40
1952 1111 911
1778 1412 470
1954 1289 764
1212 246 149
1524 579 509
2165 1787 970
1265 718 227
1755 966 125
799 522 290
1029 818 389
913 641 607
1489 707 365
2396 1400 969
1369 1134 957
1920 1096 736
1828 1049 873
982 815 588
820 724 189
1333 565 302
1961 1055 423
1260 1225 315
2499 1620 672
1908 975 163
2080 1621 686
796 661 641
1843 1543 916
1430 1023 496
1766 864 833
800 791 577
1582 1173 530
1194 548 58
2384 1650 718
2441 1761 824
1453 1186 706
1640 1530 778
1363 602 93
1152 445 78
1056 656 470
1388 414 305
1472 629 50
1270 540 429
480 418 43
1920 946 121
1068 991 448
1732 790 377
1975 1391 696
2267 1463 584
2412 1798 894
2300 1929 996
1182 1149 210
1499 836 226
702 590 337
909 738 180
2249 1363 459
365 131 16
2214 1393 497
1917 1262 421
1561 879 523
1094 297 122
850 527 10
798 361 290
2380 1574 875
1518 868 708
1278 306 109
1247 699 155
1161 969 303
2423 1818 832
1196 1129 743
1463 1197 695
763 601 306
1461 1037 309
1698 1203 647
1625 991 933
2594 1720 811
1202 564 253
1982 1078 170
1312 906 895
1701 814 458
2260 1408 641
563 536 336
1901 1140 371
2073 1508 549
2498 1516 903
1110 899 142
2661 1851 955
1971 1471 757
1796 1344 901
1077 965 317
1290 601 130
1296 1033 466
993 847 37
838 791 588
1688 1435 754
2133 1276 428
1779 1494 989
2066 1069 232
1920 1373 591
220 202 103
1059 899 332
1826 981 519
2525 1770 839
697 247 241
1593 750 562
543 475 120
1093 433 219
1479 1340 797
1314 986 251
1140 783 405
1514 953 781
1211 756 671
1606 1257 861
1434 753 202
2275 1937 955
2020 1781 945
1793 1125 781
2117 1117 331
492 355 55
1607 1149 227
968 764 134
1068 794 254
1450 1148 868
2348 1560 580
1506 1397 817
1011 739 220
2364 1792 844
1220 908 682
1394 648 392
2734 1755 969
1002 611 400
2286 1871 933
1780 987 370
1332 579 397
1700 863 460
1734 1182 791
1634 1145 429
1458 1113 170
1884 1140 661
1225 1150 190
1473 601 64
1650 1218 681
1050 600 46
1834 1711 887
2095 1431 748
1842 1407 425
1123 1091 410
2053 1722 940
1204 773 317
1805 1297 447
2007 1677 693
1740 1170 885
962 679 500
669 490 23
1343 1152 502
1429 741 31
900 414 347
1002 730 129
1432 1163 461
826 602 530
1825 1033 479
1898 1108 869
1564 1538 586
1733 1256 566
1965 1761 905
2623 1677 702
1699 1614 861
2050 1062 264
1505 1161 491
1399 930 280
1211 764 211
2031 1313 982
1270 558 264
1472 1134 523
2267 1308 1000
1809 1053 156
1111 1101 944
1802 1282 561
1427 1093 335
2548 1716 850
1842 1489 613
2048 1068 539
1408 996 932
1623 1621 796
1146 542 54
1825 1053 259
1506 857 613
974 688 94
1793 1688 725
414 294 95
1969 1251 683
1683 994 257
2238 1439 746
1183 432 63
2146 1409 806
1230 410 341
1185 1071 154
758 482 203
1480 1317 609
1443 1139 707
2611 1848 945
1521 801 467
1949 1024 347
2121 1581 783
2085 1157 725
2010 1026 988
1517 1503 911
1074 998 854
1534 1446 466
862 822 469
1442 1097 361
1484 1176 751
826 493 199
2286 1763 993
1648 1546 751
1899 1277 428
1892 1407 496
2639 1682 709
1246 612 37
1208 307 53
1606 704 436
1075 756 672
1478 1035 985
645 599 175
2262 1566 973
1249 1193 888
818 438 61
1299 1181 674
1248 981 803
2391 1508 867
1451 1236 526
2574 1797 973
1523 988 952
1708 812 39
1610 824 543
1494 1346 769
2208 1382 791
1190 208 5
2085 1091 882
965 512 50
1227 836 267
1481 990 326
1182 1047 486
1463 721 139
1782 1298 343
1287 526 360
2607 1684 793
1034 679 394
2062 1443 752
618 187 91
1211 1128 499
2272 1482 685
2162 1746 981
1556 872 510
947 401 173
737 288 253
1083 685 154
1447 960 71
1523 681 175
1882 1752 988
1177 779 20
1479 1266 310
1828 1407 667
1925 1195 726
1774 1539 780
1126 533 221
852 301 199
2049 1273 764
2086 1439 995
1788 1485 793
1317 584 204
1372 646 199
2092 1094 189
1608 1248 529
1655 674 374
1436 1081 973
1653 972 17
1043 674 473
2138 1601 806
1576 1346 835
1273 1227 625
1467 1397 466
1509 781 278
1732 1344 864
973 288 66
1854 1008 965
2079 1669 818
2433 1473 627
1354 1067 223
1313 654 402
1669 832 609
1388 498 50
1345 1217 405
1716 777 534
815 568 254
1281 884 395
2137 1266 433
1596 1490 516
388 346 72
1505 711 459
1525 833 261
1730 1629 973
852 815 806
2169 1230 343
1240 1090 550
1806 1151 278
1644 982 358
1040 641 507
1563 1443 782
1576 607 573
1682 768 441
1100 990 929
593 336 210
1334 548 517
1569 1112 865
1850 1407 969
1291 635 228
2078 1744 993
1270 1114 619
726 153 123
2194 1478 564
1716 903 535
1084 950 530
744 598 177
2289 1394 554
1968 1080 452
1873 1431 800
1153 197 38
1169 416 340
1743 1419 881
1792 995 425
1829 948 461
2054 1624 953
2107 1193 778
2394 1564 948
1955 1260 877
454 256 172
1903 1345 396
1705 1085 973
1623 1507 921
694 348 316
1275 445 412
2133 1410 828
1463 1388 469
1202 1058 821
971 384 267
1880 1583 856
635 440 101
792 235 148
824 454 218
2126 1778 926
2129 1355 806
1094 466 133
1410 1031 336
1147 961 362
562 508 16
1340 596 482
1969 1140 726
1493 641 497
1180 1004 377
1506 1412 896
794 377 87
1987 1790 836
1604 834 382
1378 1260 658
1436 1229 601
1331 885 480
1882 1088 571
1431 1134 568
1905 1378 899
1291 812 576
2489 1717 733
201 181 2
1274 1010 948
1097 358 150
2060 1183 215
1762 1621 841
1667 1056 727
1994 1052 585
2125 1202 735
2525 1651 952
979 978 820
1870 1295 549
1316 902 707
1982 1239 474
1848 862 565
1103 638 496
1668 851 499
871 506 174
1333 1162 390
1454 482 287
1455 928 656
1531 773 729
798 573 547
1490 717 347
286 207 98
416 139 69
302 176 83
1191 534 66
940 703 609
2144 1216 690
1744 745 205
1826 1695 963
2077 1368 558
1146 334 66
1861 1125 446
1121 776 365
833 397 111
901 639 226
1261 725 553
1565 579 280
1294 778 111
1225 1220 783
1501 796 263
2591 1621 780
1348 573 170
1005 644 193
1389 631 227
1403 766 313
1551 1409 417
719 264 70
684 412 69
1891 1747 901
653 286 260
1287 489 374
1966 1021 621
1361 1151 899
1737 773 244
1062 405 390
1397 873 396
1882 1367 822
915 709 22
1294 1172 891
1960 1451 821
1613 1130 453
1164 1070 314
2292 1296 597
1379 623 62
1626 894 602
1215 1016 858
