11403 4340 3323
10785 6212 566
21883 19722 9741
16125 12468 7704
21595 17996 8389
13277 6480 1424
18917 11747 6401
17319 16775 8281
3380 1153 75
10180 6089 893
14341 7866 6717
6391 1143 243
16358 14311 7233
14442 12928 9716
13751 9262 39
15560 6257 1865
11409 4941 1427
24948 17754 8324
11124 9589 2750
17509 8012 2352
7643 2579 1784
12655 3569 2964
5553 3052 1992
19011 16683 8159
17898 17401 9475
12461 8917 551
12934 10626 6749
17053 8175 2975
7486 6655 4546
13157 8978 4784
7110 4263 432
12900 10398 5276
11256 5422 3596
18797 9896 6947
17380 10869 7793
8629 7409 6124
18966 9278 7758
20290 13237 4949
14326 9325 5335
7373 6732 3606
11293 7176 6565
18860 10581 669
9403 3296 767
14802 9086 5796
22314 14462 5657
19529 15732 7127
20000 11128 8429
5700 4103 2130
16373 9903 3115
15031 9675 1004
11530 3621 1638
22543 18591 9401
17682 9840 284
20014 11992 7504
22574 14105 7967
4735 3173 2066
8907 2454 1466
20563 17687 8556
12675 8263 317
6937 2717 50
23500 14395 9563
15369 6616 5488
15786 9439 2375
17792 8959 7553
11785 10627 3593
18952 10476 4792
16551 13413 8311
14864 9701 7766
18146 10999 9796
2130 596 218
9653 5400 1164
10971 10516 6349
19039 13015 5907
14213 8112 2838
17132 8622 1777
13304 6410 3353
14838 12868 4824
14892 9418 8456
16576 7293 1936
9176 7285 4503
16590 6718 1944
18270 10462 2780
16100 11495 1836
11189 5506 4081
23960 14006 8975
13741 8617 6931
11171 10763 8668
15859 7566 2320
19873 12195 6452
13785 5355 3937
15952 10394 2397
18690 15289 6301
16280 10004 3019
13492 5912 5849
10282 284 18
19315 12537 6495
7174 2777 988
12032 7490 2161
12477 12104 5100
16884 10735 5678
8423 2603 1277
18228 8641 5566
18602 14262 9216
22563 13525 6691
18420 15862 6833
16956 8889 946
22214 16483 8138
22287 17989 9971
21412 14230 6189
19635 10187 7118
21337 11366 2527
23861 14435 6226
16547 11801 5058
15636 10895 7219
22172 12800 5145
21597 14976 7576
13445 8755 8110
24773 19557 9766
15153 5491 1913
17605 11721 4518
13101 6120 2162
8029 5517 2141
10481 1556 362
6646 1989 749
9797 2753 1249
9979 6199 4286
15979 10241 6701
24580 16349 6703
16874 15671 7838
8471 5422 1773
17969 14216 9122
22750 16042 9375
11785 11680 2037
10398 3071 482
20900 15459 8958
10810 9762 3492
19928 13417 6043
14469 9279 6374
13938 9673 2098
14125 13183 6147
17239 16187 9618
18787 14514 6906
10961 7943 6845
7398 7177 5803
13956 13410 5250
3029 2567 561
12483 4503 1932
15513 10398 7251
10553 3977 1939
4188 2816 462
12418 3066 1590
21987 15830 7663
9490 3120 1553
11086 10487 9100
10073 1686 297
9005 7260 3423
17285 12164 4605
10107 7240 3512
20746 16703 6863
18525 15929 8000
12819 7448 1967
20886 14807 7219
6433 5607 1744
11220 9531 3089
14896 13042 8332
12149 10941 3723
12856 5056 400
18316 9039 2941
7295 5188 1191
11733 4198 3142
11571 8392 7990
11900 10860 4041
8072 1974 1125
18184 9639 4832
9978 3878 1384
16916 14437 7637
10164 3922 568
14274 10890 1952
20983 18092 8201
14133 8660 4827
12774 5719 5628
18012 12109 9099
5201 1848 1409
13673 8089 1204
19143 11136 7324
3236 1933 891
23529 14445 9936
11338 3379 1761
9903 6331 4967
17401 12686 3905
18938 11594 6215
15692 6638 3217
19100 9936 1896
17902 8510 1338
13577 6160 418
10127 9776 4758
18668 12834 9720
14631 8132 5765
21435 15510 6919
20123 10787 889
6367 1653 30
10168 6648 515
13174 8119 7252
15575 13801 8148
17346 10061 3837
18787 14296 4926
19744 13183 3827
22916 14866 6776
15111 7606 6506
15293 10184 8978
8918 6017 4732
9619 7134 2918
15727 15516 7016
12236 6098 2874
16556 14015 7161
17320 8678 2970
13773 6831 310
19031 12696 3034
9297 5064 0
10942 3907 3856
12941 6112 1526
16221 8853 6057
17575 13743 9625
8282 7538 1656
10545 10130 5040
17831 8231 7816
16257 15566 9515
13062 10843 4585
18548 11148 4037
20955 13053 7805
7280 4413 931
17351 14739 6526
10826 8764 5984
5614 5441 4130
11616 10641 2805
8967 3782 2570
7834 4820 1998
16497 7121 3529
6918 6490 5029
19142 12586 8793
16500 15751 6596
15723 6087 4628
15230 8386 1439
17831 15349 6294
15365 7271 1810
21907 12090 7242
9648 5253 4761
15304 9300 2924
26829 17406 9553
17666 15602 6861
10336 9795 8016
16993 8403 3623
15460 7468 5700
12619 6779 2882
7729 759 676
22731 17565 9128
17200 10461 4715
14717 8924 6651
13421 6393 6312
13671 7756 5516
12835 5344 4554
13895 10923 7132
14748 12301 9198
17307 7920 5432
15802 8160 2597
14199 8137 2997
20327 11730 5574
10932 6066 1686
13842 10371 3813
11623 7041 5306
16323 12040 3637
12874 6155 4592
8087 7425 2906
17185 16683 7889
22707 14117 5052
9678 6259 5092
14699 6850 2567
8200 6120 2373
8318 8007 7839
18956 14536 8738
7338 4310 1281
28073 18332 9532
13157 6444 5821
23899 19059 9541
16256 12525 8292
12309 6126 1297
10357 5695 343
10961 4252 397
17656 8806 5480
11682 9040 4257
12945 10992 2767
24837 16692 8370
14856 9010 2488
12941 6577 4744
10951 9985 4298
20624 14331 8772
18786 14083 5129
24389 17178 9070
21969 15479 7963
6353 2544 673
15729 12089 9755
12570 7259 179
12577 7344 4175
16300 9161 6252
12622 11361 2900
16132 8706 1143
14877 7586 5433
18332 11640 8842
7150 6237 5841
14227 7066 5156
21028 13257 9989
24681 18766 9702
9615 9032 7725
15079 5342 3452
10361 4659 774
12912 11657 6233
20350 14376 7473
17874 14619 7264
14773 12888 7831
10504 4805 2342
24303 17076 9519
18237 12519 8525
12286 10859 6647
14505 12569 5194
17564 9770 5728
16909 16263 8701
7428 1458 416
17846 9731 4731
20570 12464 3896
11481 10762 6248
19215 14955 7632
22021 14274 4820
18252 11809 8324
8021 3634 227
14720 10872 8749
15168 6535 3137
21195 15475 8715
23693 15331 6322
14745 9973 7493
13155 8739 817
14885 6135 2235
20021 11897 3792
17765 16720 9953
17648 9943 1819
17618 12564 6822
6699 2127 1474
10865 9054 6373
7741 4619 4103
10746 5780 3791
12704 4869 1367
16836 11198 3990
16412 10826 5700
11391 9481 3184
8832 2867 1760
21837 13350 6015
17311 12230 8662
16230 15685 9052
17946 11786 7686
21625 14786 6675
16629 14613 9078
11287 8276 6306
12134 10026 2440
12647 8997 7263
14281 5528 805
14097 11014 4070
11365 10791 2316
10761 6766 942
17741 10188 8755
13925 8010 7080
21343 14079 4227
7737 4525 1716
14303 11246 1550
6994 5659 5182
9645 9319 5927
11280 5262 88
22512 13808 8800
15324 9577 2458
13413 9371 4433
20968 13582 4560
21284 17579 7640
17451 13434 5859
19919 12010 8324
20398 13427 3635
9214 5074 664
18010 13576 6247
13647 10229 2558
10437 6897 1185
16749 11422 2779
10305 6486 5294
12647 8102 3535
15223 11939 6656
18831 15705 8909
15929 12015 5035
20660 11503 7311
12978 11319 3623
16787 7203 6671
12537 7142 6215
22202 16679 8854
8134 5914 1314
15729 8770 5153
9997 5982 1209
13473 12069 9043
5917 2868 2166
12468 10994 9663
21922 12529 3050
14716 11300 8101
11370 8518 7183
22466 13224 7579
12702 12085 2861
18148 9628 189
17352 9342 4564
22419 12540 8564
18556 12310 9618
7825 6326 6304
7264 2262 2064
12995 7277 5219
21872 12925 7659
9791 9731 2443
11650 11125 1437
14040 11067 8014
14054 9852 5910
19277 16379 7931
21844 14843 7921
7809 4781 3872
16194 15068 8090
4278 2764 1054
7587 6027 3382
22754 13577 6689
6507 4103 654
9876 9478 3134
11238 7413 28
13896 10575 8982
15908 10907 1637
22078 13527 9123
5974 3937 140
5511 4633 384
11982 5081 3770
13385 9482 3726
18391 14753 9213
18163 14424 6059
15599 11909 5640
16485 9186 7506
16623 10657 4638
8491 4851 3418
9123 3064 767
17770 9214 1017
17307 15216 8441
20236 11454 9245
15174 5896 4684
24832 15061 8653
11004 9070 2073
7352 1830 16
17918 11472 3932
10768 5599 4348
7285 4513 1846
17880 7924 4454
16112 10325 1665
11369 9292 9020
19773 10893 8567
18048 8412 5225
15598 8461 3773
21902 14209 7008
24713 18356 9732
5155 3823 2934
9932 4161 2007
16054 15992 9292
14405 13956 6940
7196 6959 3046
17840 14869 6544
12920 12406 5212
14777 10703 3864
21775 17273 8238
18801 17343 9460
9461 4082 2304
17901 7949 5447
11767 5139 5001
14265 6343 2157
16971 15637 9131
14686 10908 8409
18962 10077 7263
17754 14585 9019
22096 17390 8540
13276 7376 6570
17844 11574 3551
8609 4284 1132
7903 2271 1238
20831 16196 7849
12853 9226 7299
22550 19421 9938
6657 1358 410
24085 18335 9712
14940 11127 2006
20121 14020 9405
11093 6476 338
25888 16097 9401
5302 5278 1745
3402 3294 2558
17832 13584 8376
18584 8916 2172
15036 10065 8198
12190 9432 7530
13290 7935 7386
20790 13084 3998
19503 10000 1549
11223 7144 909
21313 12752 3902
10495 9997 7223
13015 11216 2028
17415 13288 9506
22210 12306 2470
11716 9886 677
21203 13145 6064
14168 10103 5324
17539 14200 6967
11816 11060 7989
22280 13762 6756
9779 7647 6687
18225 9637 2307
22068 14714 7512
3790 2179 835
17735 8945 7769
21934 18008 8088
11696 6897 3512
13998 12473 5700
13325 7894 3583
12468 4017 3740
10908 9369 165
13076 7974 2728
16590 9706 883
15840 10149 5844
15135 12747 8988
8770 7240 5770
9378 7493 5329
14149 13063 3534
9043 8434 3040
17047 13572 6017
6995 5467 3595
15515 10925 1227
17099 12390 9587
9880 7926 5250
17997 10188 8773
26765 17361 7943
22886 15545 8977
12243 8294 466
17120 10364 2468
11578 8330 4930
13568 3743 1047
12107 6242 2971
15307 13227 6147
18162 8560 357
9911 6750 6342
18591 10766 3611
15656 10934 8725
15359 11111 8658
16289 9750 6864
12354 3624 3185
26395 18469 9544
19316 18213 9104
8448 6700 707
22654 12810 4297
19883 11855 9440
22599 14198 4670
8005 6694 4471
13415 6807 1895
8586 5081 3310
6427 6410 6342
13593 9690 6393
19391 13373 7719
25480 16378 7397
5150 2433 2413
5886 3381 1760
16846 10300 2534
19109 18745 8998
7504 4211 3861
10802 9373 90
13366 9622 7168
10272 6351 4180
5616 3561 884
10890 10667 1944
12726 11154 9381
6248 3458 312
17699 13539 9059
6791 4314 668
19949 11147 7384
16101 6887 2333
25617 17127 9911
11938 10336 8996
9150 1740 999
19451 15254 5333
9540 8859 5953
14919 10090 6896
22783 14025 7367
24888 15614 6311
10760 7510 6447
23098 13399 9345
14703 9332 8719
21053 14734 9001
18765 14537 9778
12275 9082 1675
11399 3204 1087
20122 11866 9687
15803 6971 3281
18723 8975 7995
8955 7416 1493
6576 4848 1206
8844 2544 71
13103 7058 3415
13084 7979 2821
19055 11453 5263
10063 9396 817
14267 7934 3217
12132 8793 4200
10907 9382 5820
10231 9709 9615
17377 15709 8210
20984 17007 8412
19987 15869 8393
16606 9394 2919
19403 9774 8363
15886 10625 6420
20880 11940 7482
17518 13898 5844
14595 6370 2869
15646 13349 8444
10966 9382 3381
11051 7722 5272
19085 14336 4837
12855 7345 5346
23640 15576 9110
14183 6412 5147
13236 13067 3813
13058 9738 7360
11037 6582 5856
17917 13595 9763
18559 13937 9644
23005 17436 8668
15425 6342 1088
20789 13087 9571
22217 15778 7569
10505 6435 5656
2675 1979 1754
14869 10548 1160
15442 7366 1052
10817 8934 1096
6806 2258 445
24343 14808 9841
12567 12460 9999
19647 13756 7691
14183 10481 5831
3624 928 90
17958 10828 2006
19059 16654 7018
15931 15598 7783
4445 3641 492
19783 12673 9569
16041 6832 1187
21167 14684 6351
18234 10057 7859
6282 2656 2387
16009 14065 8451
16123 12007 8753
17728 15712 6215
6794 4511 1817
18978 13578 4294
14466 11721 2653
23966 15747 6549
18779 16426 9777
25649 15799 7567
17017 13267 8844
7379 1324 32
13742 9499 5482
20947 11696 7597
15868 6256 2580
11623 7581 119
14036 10465 917
21221 14539 6263
19135 11708 9134
8240 6506 4680
8126 1946 967
20156 13603 6390
10296 4814 965
17647 16774 7266
10901 6592 3833
13883 3961 3637
9984 8969 4557
9234 8042 3758
13876 8346 3511
20652 10909 9590
19108 11962 3587
11695 1949 391
11222 5138 4062
17395 13034 8718
16769 9318 8263
13387 9315 2351
12814 8078 6335
18728 10831 8642
11635 7836 1849
17634 12030 5710
15255 8067 7639
16682 11454 6086
10814 7868 3733
19614 13247 4114
10824 4443 4110
10687 8685 2130
11687 9529 314
9127 2534 1940
17417 8363 7316
18517 11652 9176
19422 10746 932
17397 10124 1938
18239 11750 8966
26261 16326 6337
13797 4248 3120
15991 15730 8916
21168 11582 6618
17447 17400 8882
20107 10271 1948
19280 10910 1376
23610 13618 4757
9638 3836 199
14072 6259 4805
11958 9004 1881
18403 11294 4450
22269 14271 8683
9924 3323 209
10754 3434 631
9318 7325 7308
19521 14916 9744
7619 5665 3696
26414 17210 8081
28133 19101 9592
13434 4776 99
12287 10292 4742
23241 14621 9988
5930 5835 3484
10584 5368 2108
12154 7575 197
17986 8284 1133
8208 2958 804
4560 3398 2176
10720 9613 3196
14308 10947 7617
11749 9479 4338
12045 11068 4296
17135 12509 2905
18889 14778 7922
14925 11259 7666
9213 8662 5450
18405 9628 4541
24807 17497 9154
14061 8212 1410
11900 9033 6661
15551 10972 1887
9918 9255 4318
17102 8968 343
12379 5660 2983
27769 19582 9802
13972 6507 5550
18366 8524 873
7733 7661 5132
16904 13350 3890
24813 14973 5709
25247 15358 9275
13630 11257 3389
9471 6946 4840
13438 9488 3588
8378 4628 429
20713 12506 9967
11709 5058 1876
11054 6792 5085
8298 7627 2950
27696 18055 8387
24255 15978 6374
12986 10284 3451
20501 18506 8636
15807 10555 3689
16585 9882 6244
18294 15934 5955
20543 16538 9889
16870 13546 6399
16265 7636 1666
17150 16269 8265
9010 6453 4913
9018 7428 5753
21200 12308 7210
11762 8935 7563
15061 13715 7657
16780 11061 7550
19357 14481 8961
22565 13929 6206
6923 1330 907
12852 4408 1804
12628 6166 3521
22543 13589 3818
19419 11902 6268
22840 15512 8472
22792 13718 6325
9254 7560 7030
16802 7519 116
20363 11745 9035
10983 7443 3011
4740 4710 3952
20932 13383 6099
15313 12915 5358
14483 9215 601
18105 14498 8161
26771 18216 9456
15496 5921 2203
7022 2959 1556
20297 14192 9772
21378 13085 6410
2097 1776 310
20166 13098 6057
10778 6996 199
16691 9314 3378
18329 11375 7887
13049 10637 7415
13066 10653 2022
12492 2934 389
17571 12823 3948
16412 13603 3785
21102 14762 5740
14247 10674 6742
12288 7283 6281
11301 10326 2838
19200 13924 6319
22852 14814 8787
5937 5915 2
9581 6367 4553
11699 8491 3197
13308 6102 4965
12432 4195 723
8185 2838 1608
9642 7289 2827
21220 11518 3721
18633 15620 9990
16814 9205 159
10397 10030 2165
15910 12981 4821
13163 4143 2117
14080 8127 7112
18002 17814 9569
14718 12133 6858
22165 17134 8415
13944 5344 2935
12153 8568 2815
15335 13124 5371
18213 17227 9610
5432 960 207
24604 17287 8486
8761 5954 18
18261 10613 9596
8286 8249 640
17793 16334 9859
23055 13498 7937
18753 12503 3788
5201 2723 1750
10593 8699 6735
10457 9610 4107
17128 9044 6839
19821 15337 8474
11180 5395 4868
13811 7341 3810
25621 17373 7452
8769 4275 1611
21504 19296 9587
15736 13763 4379
9100 7085 5365
7805 7609 2536
18427 11351 1464
6631 5738 3976
15964 8527 2221
8643 3958 3522
21054 11931 8433
15523 9242 5583
14377 8160 1771
14631 6438 3558
6602 2714 341
20913 14312 8239
22322 13065 4789
16292 11713 2289
18599 12195 9108
10383 9686 3701
10826 10623 8728
12750 11865 7512
13900 5095 1382
6396 3963 3914
13444 8555 4456
20851 11698 9779
13460 6440 1969
15270 5367 4207
12401 10225 3607
21472 14524 9222
17967 13491 6972
17271 15599 9501
17509 9705 2266
11639 11344 9526
18872 11130 2919
16668 9429 9194
15912 7340 1592
17722 8213 7543
10132 6296 4454
16966 7963 7318
12850 10955 5019
18018 12890 6072
20748 11926 2075
7980 1774 1412
11605 9395 3168
8929 6270 5260
16470 15580 7258
15302 9639 8926
17775 15972 8331
10978 1360 215
11550 11337 3101
19042 10416 3896
10559 4168 1339
21789 15198 9024
11099 7624 7249
16085 6661 2353
16861 10257 383
8560 6176 3668
18211 12326 7208
16711 13268 9493
25210 16527 8150
13479 11313 8841
6031 5219 4284
7056 4897 4765
9444 4257 3111
22100 15526 8664
13180 12601 3544
3484 1856 1844
